REVIEW_PANEL,MEDICALSPECIALTY,PRODUCTCODE,DEVICENAME,DEVICECLASS,Specialty,Medcomp,Martech,Point,Additional Information,Javascript
RA,RA,JAG,"Illuminator, Radiographic-Film, Explosion-Proof",1,Radiology,No,No,No,,"{ name:""Illuminator, Radiographic-Film, Explosion-Proof (JAG)"", productCode:""JAG"", deviceName:""Illuminator, Radiographic-Film, Explosion-Proof"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAI,"Couch, Radiation Therapy, Powered",2,Radiology,No,No,No,,"{ name:""Couch, Radiation Therapy, Powered (JAI)"", productCode:""JAI"", deviceName:""Couch, Radiation Therapy, Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAK,"System, X-Ray, Tomography, Computed",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Tomography, Computed (JAK)"", productCode:""JAK"", deviceName:""System, X-Ray, Tomography, Computed"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAM,"Scanner, Whole Body, Nuclear",1,Radiology,No,No,No,,"{ name:""Scanner, Whole Body, Nuclear (JAM)"", productCode:""JAM"", deviceName:""Scanner, Whole Body, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAN,"Counter, Whole Body, Nuclear",1,Radiology,No,No,No,,"{ name:""Counter, Whole Body, Nuclear (JAN)"", productCode:""JAN"", deviceName:""Counter, Whole Body, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAO,"Scanner, Fluorescent",2,Radiology,No,No,No,,"{ name:""Scanner, Fluorescent (JAO)"", productCode:""JAO"", deviceName:""Scanner, Fluorescent"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAQ,"System, Applicator, Radionuclide, Remote-Controlled",2,Radiology,No,No,No,,"{ name:""System, Applicator, Radionuclide, Remote-Controlled (JAQ)"", productCode:""JAQ"", deviceName:""System, Applicator, Radionuclide, Remote-Controlled"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAR,"Phantom, Test-Pattern, Radionuclide",1,Radiology,No,No,No,,"{ name:""Phantom, Test-Pattern, Radionuclide (JAR)"", productCode:""JAR"", deviceName:""Phantom, Test-Pattern, Radionuclide"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JWM,"System, Tomographic, Nuclear",2,Radiology,No,No,No,,"{ name:""System, Tomographic, Nuclear (JWM)"", productCode:""JWM"", deviceName:""System, Tomographic, Nuclear"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KGI,"Densitometer, Bone",2,Radiology,No,No,No,,"{ name:""Densitometer, Bone (KGI)"", productCode:""KGI"", deviceName:""Densitometer, Bone"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPQ,"System, Simulation, Radiation Therapy",2,Radiology,No,No,No,,"{ name:""System, Simulation, Radiation Therapy (KPQ)"", productCode:""KPQ"", deviceName:""System, Simulation, Radiation Therapy"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPR,"System, X-Ray, Stationary",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Stationary (KPR)"", productCode:""KPR"", deviceName:""System, X-Ray, Stationary"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPS,"System, Tomography, Computed, Emission",2,Radiology,No,No,No,,"{ name:""System, Tomography, Computed, Emission (KPS)"", productCode:""KPS"", deviceName:""System, Tomography, Computed, Emission"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPT,"Calibrator, Dose, Radionuclide",2,Radiology,No,No,No,,"{ name:""Calibrator, Dose, Radionuclide (KPT)"", productCode:""KPT"", deviceName:""Calibrator, Dose, Radionuclide"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPW,"Device, Beam Limiting, X-Ray, Diagnostic",2,Radiology,No,No,No,,"{ name:""Device, Beam Limiting, X-Ray, Diagnostic (KPW)"", productCode:""KPW"", deviceName:""Device, Beam Limiting, X-Ray, Diagnostic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPX,"Changer, Radiographic Film/Cassette",2,Radiology,No,No,No,,"{ name:""Changer, Radiographic Film/Cassette (KPX)"", productCode:""KPX"", deviceName:""Changer, Radiographic Film/Cassette"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPY,"Shield, Protective, Personnel",1,Radiology,No,No,No,,"{ name:""Shield, Protective, Personnel (KPY)"", productCode:""KPY"", deviceName:""Shield, Protective, Personnel"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KPZ,"Generator, High Voltage, X-Ray, Therapeutic",2,Radiology,No,No,No,,"{ name:""Generator, High Voltage, X-Ray, Therapeutic (KPZ)"", productCode:""KPZ"", deviceName:""Generator, High Voltage, X-Ray, Therapeutic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KQA,"Device, Beam Limiting, X-Ray, Therapeutic",2,Radiology,No,No,No,,"{ name:""Device, Beam Limiting, X-Ray, Therapeutic (KQA)"", productCode:""KQA"", deviceName:""Device, Beam Limiting, X-Ray, Therapeutic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KXH,"Cradle, Patient, Radiologic",1,Radiology,No,No,No,,"{ name:""Cradle, Patient, Radiologic (KXH)"", productCode:""KXH"", deviceName:""Cradle, Patient, Radiologic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KXJ,"Table, Radiologic",2,Radiology,No,No,No,,"{ name:""Table, Radiologic (KXJ)"", productCode:""KXJ"", deviceName:""Table, Radiologic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,KXK,"Source, Brachytherapy, Radionuclide",2,Radiology,No,No,No,,"{ name:""Source, Brachytherapy, Radionuclide (KXK)"", productCode:""KXK"", deviceName:""Source, Brachytherapy, Radionuclide"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LEK,Transilluminator (Diaphanoscope),3,Radiology,No,No,No,"Classified August 17, 1995:  60 fr 36639: Classification into Class III for the transilluminator (diaphanoscope or lightscanner) for breast evaluation requires manufacturers of transilluminators to submit safety and effectiveness tests for the device.","{ name:""Transilluminator (Diaphanoscope) (LEK)"", productCode:""LEK"", deviceName:""Transilluminator (Diaphanoscope)"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""Classified August 17, 1995:  60 fr 36639: Classification into Class III for the transilluminator (diaphanoscope or lightscanner) for breast evaluation requires manufacturers of transilluminators to submit safety and effectiveness tests for the device."" },"
RA,RA,LHN,"System, Radiation Therapy, Charged-Particle, Medical",2,Radiology,No,No,No,,"{ name:""System, Radiation Therapy, Charged-Particle, Medical (LHN)"", productCode:""LHN"", deviceName:""System, Radiation Therapy, Charged-Particle, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LHO,"Instrument, Quality-Assurance, Radiologic",1,Radiology,No,No,No,,"{ name:""Instrument, Quality-Assurance, Radiologic (LHO)"", productCode:""LHO"", deviceName:""Instrument, Quality-Assurance, Radiologic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LLZ,"System, Image Processing, Radiological",2,Radiology,No,No,No,,"{ name:""System, Image Processing, Radiological (LLZ)"", productCode:""LLZ"", deviceName:""System, Image Processing, Radiological"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LMA,"Digitizer, Image, Radiological",2,Radiology,No,No,No,,"{ name:""Digitizer, Image, Radiological (LMA)"", productCode:""LMA"", deviceName:""Digitizer, Image, Radiological"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LMB,"Device, Digital Image Storage, Radiological",1,Radiology,No,No,No,Medical image storage hardware is a device that provides electronic maintenance and access functions for medical images.,"{ name:""Device, Digital Image Storage, Radiological (LMB)"", productCode:""LMB"", deviceName:""Device, Digital Image Storage, Radiological"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""Medical image storage hardware is a device that provides electronic maintenance and access functions for medical images."" },"
RA,RA,LMC,"Camera, Multi Format, Radiological",2,Radiology,No,No,No,,"{ name:""Camera, Multi Format, Radiological (LMC)"", productCode:""LMC"", deviceName:""Camera, Multi Format, Radiological"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LMD,"System, Digital Image Communications, Radiological",1,Radiology,No,No,No,"A medical image communications device provides electronic transfer of medical image data between medical devices. It may include a physical communications medium, modems, interfaces, and a communications protocol. It may provide simple image review software functionality for medical image processing and manipulation, such as grayscale window and level, zoom and pan, user delineated geometric measurements, compression, or user added image annotations. The device does not perform advanced image processing or complex quantitative functions.","{ name:""System, Digital Image Communications, Radiological (LMD)"", productCode:""LMD"", deviceName:""System, Digital Image Communications, Radiological"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""A medical image communications device provides electronic transfer of medical image data between medical devices. It may include a physical communications medium, modems, interfaces, and a communications protocol. It may provide simple image review software functionality for medical image processing and manipulation, such as grayscale window and level, zoom and pan, user delineated geometric measurements, compression, or user added image annotations. The device does not perform advanced image processing or complex quantitative functions."" },"
RA,RA,LNH,"System, Nuclear Magnetic Resonance Imaging",2,Radiology,No,No,No,,"{ name:""System, Nuclear Magnetic Resonance Imaging (LNH)"", productCode:""LNH"", deviceName:""System, Nuclear Magnetic Resonance Imaging"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LNI,"System, Nuclear Magnetic Resonance Spectroscopic",2,Radiology,No,No,No,,"{ name:""System, Nuclear Magnetic Resonance Spectroscopic (LNI)"", productCode:""LNI"", deviceName:""System, Nuclear Magnetic Resonance Spectroscopic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,LQA,"Media, Reusable Image",1,Radiology,No,No,No,,"{ name:""Media, Reusable Image (LQA)"", productCode:""LQA"", deviceName:""Media, Reusable Image"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MOS,"Coil, Magnetic Resonance, Specialty",2,Radiology,No,No,No,,"{ name:""Coil, Magnetic Resonance, Specialty (MOS)"", productCode:""MOS"", deviceName:""Coil, Magnetic Resonance, Specialty"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MQB,Solid State X-Ray Imager (Flat Panel/Digital Imager),2,Radiology,No,No,No,,"{ name:""Solid State X-Ray Imager (Flat Panel/Digital Imager) (MQB)"", productCode:""MQB"", deviceName:""Solid State X-Ray Imager (Flat Panel/Digital Imager)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MUA,Bone Sonometer,2,Radiology,No,No,No,"A bone sonometer is a device that transmits ultrasound energy into the human body to measure acoustic properties of bone that indicate overall bone health and fracture risk. The primary components of the device are a voltage generator, a transmitting transducer, a receiving transducer, and hardware and software for   reception and processing of the received ultrasonic signal.  Reclassified from class 3 pma to class 2 510(k) 892.1180 [docket no. Fda-2005-n-0346] reclassification of bone sonometers","{ name:""Bone Sonometer (MUA)"", productCode:""MUA"", deviceName:""Bone Sonometer"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""A bone sonometer is a device that transmits ultrasound energy into the human body to measure acoustic properties of bone that indicate overall bone health and fracture risk. The primary components of the device are a voltage generator, a transmitting transducer, a receiving transducer, and hardware and software for   reception and processing of the received ultrasonic signal.  Reclassified from class 3 pma to class 2 510(k) 892.1180 [docket no. Fda-2005-n-0346] reclassification of bone sonometers"" },"
RA,RA,MUE,"Full Field Digital, System, X-Ray, Mammographic",2,Radiology,No,No,No,,"{ name:""Full Field Digital, System, X-Ray, Mammographic (MUE)"", productCode:""MUE"", deviceName:""Full Field Digital, System, X-Ray, Mammographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MUI,"Media, Coupling, Ultrasound",2,Radiology,No,No,No,,"{ name:""Media, Coupling, Ultrasound (MUI)"", productCode:""MUI"", deviceName:""Media, Coupling, Ultrasound"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MUJ,"System, Planning, Radiation Therapy Treatment",2,Radiology,No,No,No,,"{ name:""System, Planning, Radiation Therapy Treatment (MUJ)"", productCode:""MUJ"", deviceName:""System, Planning, Radiation Therapy Treatment"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MWP,"Cabinet, X-Ray System",2,Radiology,No,No,No,,"{ name:""Cabinet, X-Ray System (MWP)"", productCode:""MWP"", deviceName:""Cabinet, X-Ray System"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MWW,Accessory - Film Dosimetry System,2,Radiology,No,No,No,,"{ name:""Accessory - Film Dosimetry System (MWW)"", productCode:""MWW"", deviceName:""Accessory - Film Dosimetry System"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,MYN,"Analyzer, Medical Image",2,Radiology,No,No,No,"For information on the MYN device, please see:  https://www.federalregister.gov/documents/2020/01/22/2020-00494/radiology-devices-reclassification-of-medical-image-analyzers","{ name:""Analyzer, Medical Image (MYN)"", productCode:""MYN"", deviceName:""Analyzer, Medical Image"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""For information on the MYN device, please see:  https://www.federalregister.gov/documents/2020/01/22/2020-00494/radiology-devices-reclassification-of-medical-image-analyzers"" },"
RA,RA,NCS,"System, Imaging, Holography, Acoustic",2,Radiology,No,No,No,,"{ name:""System, Imaging, Holography, Acoustic (NCS)"", productCode:""NCS"", deviceName:""System, Imaging, Holography, Acoustic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,NMP,"Needle, Isotope, Reprocessed",2,Radiology,No,No,No,"Reprocessing validation data for this device type must be included in a 510(k) submission. (70 FR 56911, available at https://www.govinfo.gov/content/pkg/FR-2005-09-29/pdf/05-19510.pdf).","{ name:""Needle, Isotope, Reprocessed (NMP)"", productCode:""NMP"", deviceName:""Needle, Isotope, Reprocessed"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""Reprocessing validation data for this device type must be included in a 510(k) submission. (70 FR 56911, available at https://www.govinfo.gov/content/pkg/FR-2005-09-29/pdf/05-19510.pdf)."" },"
RA,RA,NWE,"Colon Computed Tomography System, Computer Aided Detection",2,Radiology,No,No,No,To assist radiologists in the review of multi-slice computed tomography (msct) exams of the colon and highlight potential polyps that the radiologist should review.,"{ name:""Colon Computed Tomography System, Computer Aided Detection (NWE)"", productCode:""NWE"", deviceName:""Colon Computed Tomography System, Computer Aided Detection"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""To assist radiologists in the review of multi-slice computed tomography (msct) exams of the colon and highlight potential polyps that the radiologist should review."" },"
